"","surveillance_area","region","year","season","wk_start","wk_end","year_wk_num","rate","weeklyrate","age","age_label","sea_label","sea_description","mmwrid","week","time","time_index","season_week"
"1246","FluSurv-NET","Entire Network",2018,"2017/2018",2018-01-14,2018-01-20,3,14.1,2.6,3,"18-49 yr","2017-18","Season 2017-18",2925,3,2018-01-13 19:00:00,17544,25
"1247","FluSurv-NET","Entire Network",2018,"2017/2018",2018-01-21,2018-01-27,4,16.7,2.6,3,"18-49 yr","2017-18","Season 2017-18",2926,4,2018-01-20 19:00:00,17551,26
"1248","FluSurv-NET","Entire Network",2018,"2017/2018",2018-01-28,2018-02-03,5,19.1,2.4,3,"18-49 yr","2017-18","Season 2017-18",2927,5,2018-01-27 19:00:00,17558,27
"1249","FluSurv-NET","Entire Network",2018,"2017/2018",2018-02-04,2018-02-10,6,21.5,2.4,3,"18-49 yr","2017-18","Season 2017-18",2928,6,2018-02-03 19:00:00,17565,28
"1250","FluSurv-NET","Entire Network",2018,"2017/2018",2018-02-11,2018-02-17,7,23.3,1.8,3,"18-49 yr","2017-18","Season 2017-18",2929,7,2018-02-10 19:00:00,17572,29
"1251","FluSurv-NET","Entire Network",2018,"2017/2018",2018-02-18,2018-02-24,8,24.6,1.4,3,"18-49 yr","2017-18","Season 2017-18",2930,8,2018-02-17 19:00:00,17579,30
"1252","FluSurv-NET","Entire Network",2018,"2017/2018",2018-02-25,2018-03-03,9,25.6,1,3,"18-49 yr","2017-18","Season 2017-18",2931,9,2018-02-24 19:00:00,17586,31
"1253","FluSurv-NET","Entire Network",2018,"2017/2018",2018-03-04,2018-03-10,10,26.4,0.8,3,"18-49 yr","2017-18","Season 2017-18",2932,10,2018-03-03 19:00:00,17593,32
"1254","FluSurv-NET","Entire Network",2018,"2017/2018",2018-03-11,2018-03-17,11,27.1,0.7,3,"18-49 yr","2017-18","Season 2017-18",2933,11,2018-03-10 19:00:00,17600,33
"1255","FluSurv-NET","Entire Network",2018,"2017/2018",2018-03-18,2018-03-24,12,27.8,0.7,3,"18-49 yr","2017-18","Season 2017-18",2934,12,2018-03-17 20:00:00,17607,34
"1256","FluSurv-NET","Entire Network",2018,"2017/2018",2018-03-25,2018-03-31,13,28.5,0.7,3,"18-49 yr","2017-18","Season 2017-18",2935,13,2018-03-24 20:00:00,17614,35
"1257","FluSurv-NET","Entire Network",2018,"2017/2018",2018-04-01,2018-04-07,14,29.1,0.6,3,"18-49 yr","2017-18","Season 2017-18",2936,14,2018-03-31 20:00:00,17621,36
"1258","FluSurv-NET","Entire Network",2018,"2017/2018",2018-04-08,2018-04-14,15,29.4,0.3,3,"18-49 yr","2017-18","Season 2017-18",2937,15,2018-04-07 20:00:00,17628,37
"1259","FluSurv-NET","Entire Network",2018,"2017/2018",2018-04-15,2018-04-21,16,29.7,0.3,3,"18-49 yr","2017-18","Season 2017-18",2938,16,2018-04-14 20:00:00,17635,38
"1260","FluSurv-NET","Entire Network",2018,"2017/2018",2018-04-22,2018-04-28,17,30,0.3,3,"18-49 yr","2017-18","Season 2017-18",2939,17,2018-04-21 20:00:00,17642,39
"1261","FluSurv-NET","Entire Network",2012,"2012/2013",2012-09-30,2012-10-06,40,0.2,0.2,1,"0-4 yr","2012-13","Season 2012-13",2649,40,2012-09-29 20:00:00,15612,10
"1262","FluSurv-NET","Entire Network",2012,"2012/2013",2012-10-07,2012-10-13,41,0.2,0,1,"0-4 yr","2012-13","Season 2012-13",2650,41,2012-10-06 20:00:00,15619,11
"1263","FluSurv-NET","Entire Network",2012,"2012/2013",2012-10-14,2012-10-20,42,0.2,0,1,"0-4 yr","2012-13","Season 2012-13",2651,42,2012-10-13 20:00:00,15626,12
"1264","FluSurv-NET","Entire Network",2012,"2012/2013",2012-10-21,2012-10-27,43,0.3,0.2,1,"0-4 yr","2012-13","Season 2012-13",2652,43,2012-10-20 20:00:00,15633,13
"1265","FluSurv-NET","Entire Network",2012,"2012/2013",2012-10-28,2012-11-03,44,0.6,0.3,1,"0-4 yr","2012-13","Season 2012-13",2653,44,2012-10-27 20:00:00,15640,14
"1266","FluSurv-NET","Entire Network",2012,"2012/2013",2012-11-04,2012-11-10,45,1,0.4,1,"0-4 yr","2012-13","Season 2012-13",2654,45,2012-11-03 20:00:00,15647,15
"1267","FluSurv-NET","Entire Network",2012,"2012/2013",2012-11-11,2012-11-17,46,2.1,1.1,1,"0-4 yr","2012-13","Season 2012-13",2655,46,2012-11-10 19:00:00,15654,16
"1268","FluSurv-NET","Entire Network",2012,"2012/2013",2012-11-18,2012-11-24,47,3,0.9,1,"0-4 yr","2012-13","Season 2012-13",2656,47,2012-11-17 19:00:00,15661,17
"1269","FluSurv-NET","Entire Network",2012,"2012/2013",2012-11-25,2012-12-01,48,4.8,1.8,1,"0-4 yr","2012-13","Season 2012-13",2657,48,2012-11-24 19:00:00,15668,18
"1270","FluSurv-NET","Entire Network",2012,"2012/2013",2012-12-02,2012-12-08,49,7,2.3,1,"0-4 yr","2012-13","Season 2012-13",2658,49,2012-12-01 19:00:00,15675,19
"1271","FluSurv-NET","Entire Network",2012,"2012/2013",2012-12-09,2012-12-15,50,10.3,3.2,1,"0-4 yr","2012-13","Season 2012-13",2659,50,2012-12-08 19:00:00,15682,20
"1272","FluSurv-NET","Entire Network",2012,"2012/2013",2012-12-16,2012-12-22,51,15.1,4.8,1,"0-4 yr","2012-13","Season 2012-13",2660,51,2012-12-15 19:00:00,15689,21
"1273","FluSurv-NET","Entire Network",2012,"2012/2013",2012-12-23,2012-12-29,52,19.6,4.5,1,"0-4 yr","2012-13","Season 2012-13",2661,52,2012-12-22 19:00:00,15696,22
"1274","FluSurv-NET","Entire Network",2013,"2012/2013",2012-12-30,2013-01-05,1,25.7,6,1,"0-4 yr","2012-13","Season 2012-13",2662,1,2012-12-29 19:00:00,15703,23
"1275","FluSurv-NET","Entire Network",2013,"2012/2013",2013-01-06,2013-01-12,2,31.8,6.1,1,"0-4 yr","2012-13","Season 2012-13",2663,2,2013-01-05 19:00:00,15710,24
"1276","FluSurv-NET","Entire Network",2013,"2012/2013",2013-01-13,2013-01-19,3,37.4,5.6,1,"0-4 yr","2012-13","Season 2012-13",2664,3,2013-01-12 19:00:00,15717,25
"1277","FluSurv-NET","Entire Network",2013,"2012/2013",2013-01-20,2013-01-26,4,41.8,4.5,1,"0-4 yr","2012-13","Season 2012-13",2665,4,2013-01-19 19:00:00,15724,26
"1278","FluSurv-NET","Entire Network",2013,"2012/2013",2013-01-27,2013-02-02,5,45.8,4,1,"0-4 yr","2012-13","Season 2012-13",2666,5,2013-01-26 19:00:00,15731,27
"1279","FluSurv-NET","Entire Network",2013,"2012/2013",2013-02-03,2013-02-09,6,48.9,3.1,1,"0-4 yr","2012-13","Season 2012-13",2667,6,2013-02-02 19:00:00,15738,28
"1280","FluSurv-NET","Entire Network",2013,"2012/2013",2013-02-10,2013-02-16,7,51.9,3.1,1,"0-4 yr","2012-13","Season 2012-13",2668,7,2013-02-09 19:00:00,15745,29
"1281","FluSurv-NET","Entire Network",2013,"2012/2013",2013-02-17,2013-02-23,8,54.6,2.7,1,"0-4 yr","2012-13","Season 2012-13",2669,8,2013-02-16 19:00:00,15752,30
"1282","FluSurv-NET","Entire Network",2013,"2012/2013",2013-02-24,2013-03-02,9,56.9,2.3,1,"0-4 yr","2012-13","Season 2012-13",2670,9,2013-02-23 19:00:00,15759,31
"1283","FluSurv-NET","Entire Network",2013,"2012/2013",2013-03-03,2013-03-09,10,58.5,1.6,1,"0-4 yr","2012-13","Season 2012-13",2671,10,2013-03-02 19:00:00,15766,32
"1284","FluSurv-NET","Entire Network",2013,"2012/2013",2013-03-10,2013-03-16,11,60.7,2.2,1,"0-4 yr","2012-13","Season 2012-13",2672,11,2013-03-09 19:00:00,15773,33
"1285","FluSurv-NET","Entire Network",2013,"2012/2013",2013-03-17,2013-03-23,12,62.5,1.8,1,"0-4 yr","2012-13","Season 2012-13",2673,12,2013-03-16 20:00:00,15780,34
"1286","FluSurv-NET","Entire Network",2013,"2012/2013",2013-03-24,2013-03-30,13,63.7,1.2,1,"0-4 yr","2012-13","Season 2012-13",2674,13,2013-03-23 20:00:00,15787,35
"1287","FluSurv-NET","Entire Network",2013,"2012/2013",2013-03-31,2013-04-06,14,65.4,1.6,1,"0-4 yr","2012-13","Season 2012-13",2675,14,2013-03-30 20:00:00,15794,36
"1288","FluSurv-NET","Entire Network",2013,"2012/2013",2013-04-07,2013-04-13,15,65.9,0.5,1,"0-4 yr","2012-13","Season 2012-13",2676,15,2013-04-06 20:00:00,15801,37
"1289","FluSurv-NET","Entire Network",2013,"2012/2013",2013-04-14,2013-04-20,16,66.3,0.4,1,"0-4 yr","2012-13","Season 2012-13",2677,16,2013-04-13 20:00:00,15808,38
"1290","FluSurv-NET","Entire Network",2013,"2012/2013",2013-04-21,2013-04-27,17,67,0.7,1,"0-4 yr","2012-13","Season 2012-13",2678,17,2013-04-20 20:00:00,15815,39
"1291","FluSurv-NET","Entire Network",2012,"2012/2013",2012-09-30,2012-10-06,40,0,0,3,"18-49 yr","2012-13","Season 2012-13",2649,40,2012-09-29 20:00:00,15612,10
"1292","FluSurv-NET","Entire Network",2012,"2012/2013",2012-10-07,2012-10-13,41,0,0,3,"18-49 yr","2012-13","Season 2012-13",2650,41,2012-10-06 20:00:00,15619,11
"1293","FluSurv-NET","Entire Network",2012,"2012/2013",2012-10-14,2012-10-20,42,0,0,3,"18-49 yr","2012-13","Season 2012-13",2651,42,2012-10-13 20:00:00,15626,12
"1294","FluSurv-NET","Entire Network",2012,"2012/2013",2012-10-21,2012-10-27,43,0,0,3,"18-49 yr","2012-13","Season 2012-13",2652,43,2012-10-20 20:00:00,15633,13
"1295","FluSurv-NET","Entire Network",2012,"2012/2013",2012-10-28,2012-11-03,44,0.1,0,3,"18-49 yr","2012-13","Season 2012-13",2653,44,2012-10-27 20:00:00,15640,14
"1296","FluSurv-NET","Entire Network",2012,"2012/2013",2012-11-04,2012-11-10,45,0.2,0.1,3,"18-49 yr","2012-13","Season 2012-13",2654,45,2012-11-03 20:00:00,15647,15
"1297","FluSurv-NET","Entire Network",2012,"2012/2013",2012-11-11,2012-11-17,46,0.3,0.1,3,"18-49 yr","2012-13","Season 2012-13",2655,46,2012-11-10 19:00:00,15654,16
"1298","FluSurv-NET","Entire Network",2012,"2012/2013",2012-11-18,2012-11-24,47,0.6,0.3,3,"18-49 yr","2012-13","Season 2012-13",2656,47,2012-11-17 19:00:00,15661,17
"1299","FluSurv-NET","Entire Network",2012,"2012/2013",2012-11-25,2012-12-01,48,1,0.4,3,"18-49 yr","2012-13","Season 2012-13",2657,48,2012-11-24 19:00:00,15668,18
"1300","FluSurv-NET","Entire Network",2012,"2012/2013",2012-12-02,2012-12-08,49,1.8,0.8,3,"18-49 yr","2012-13","Season 2012-13",2658,49,2012-12-01 19:00:00,15675,19
"1301","FluSurv-NET","Entire Network",2012,"2012/2013",2012-12-09,2012-12-15,50,2.5,0.7,3,"18-49 yr","2012-13","Season 2012-13",2659,50,2012-12-08 19:00:00,15682,20
"1302","FluSurv-NET","Entire Network",2012,"2012/2013",2012-12-16,2012-12-22,51,3.8,1.3,3,"18-49 yr","2012-13","Season 2012-13",2660,51,2012-12-15 19:00:00,15689,21
"1303","FluSurv-NET","Entire Network",2012,"2012/2013",2012-12-23,2012-12-29,52,5.6,1.7,3,"18-49 yr","2012-13","Season 2012-13",2661,52,2012-12-22 19:00:00,15696,22
"1304","FluSurv-NET","Entire Network",2013,"2012/2013",2012-12-30,2013-01-05,1,7.3,1.7,3,"18-49 yr","2012-13","Season 2012-13",2662,1,2012-12-29 19:00:00,15703,23
"1305","FluSurv-NET","Entire Network",2013,"2012/2013",2013-01-06,2013-01-12,2,8.7,1.4,3,"18-49 yr","2012-13","Season 2012-13",2663,2,2013-01-05 19:00:00,15710,24
"1306","FluSurv-NET","Entire Network",2013,"2012/2013",2013-01-13,2013-01-19,3,10,1.3,3,"18-49 yr","2012-13","Season 2012-13",2664,3,2013-01-12 19:00:00,15717,25
"1307","FluSurv-NET","Entire Network",2013,"2012/2013",2013-01-20,2013-01-26,4,11,1,3,"18-49 yr","2012-13","Season 2012-13",2665,4,2013-01-19 19:00:00,15724,26
"1308","FluSurv-NET","Entire Network",2013,"2012/2013",2013-01-27,2013-02-02,5,11.7,0.8,3,"18-49 yr","2012-13","Season 2012-13",2666,5,2013-01-26 19:00:00,15731,27
"1309","FluSurv-NET","Entire Network",2013,"2012/2013",2013-02-03,2013-02-09,6,12.4,0.6,3,"18-49 yr","2012-13","Season 2012-13",2667,6,2013-02-02 19:00:00,15738,28
"1310","FluSurv-NET","Entire Network",2013,"2012/2013",2013-02-10,2013-02-16,7,13,0.6,3,"18-49 yr","2012-13","Season 2012-13",2668,7,2013-02-09 19:00:00,15745,29
"1311","FluSurv-NET","Entire Network",2013,"2012/2013",2013-02-17,2013-02-23,8,13.6,0.6,3,"18-49 yr","2012-13","Season 2012-13",2669,8,2013-02-16 19:00:00,15752,30
"1312","FluSurv-NET","Entire Network",2013,"2012/2013",2013-02-24,2013-03-02,9,14.1,0.5,3,"18-49 yr","2012-13","Season 2012-13",2670,9,2013-02-23 19:00:00,15759,31
"1313","FluSurv-NET","Entire Network",2013,"2012/2013",2013-03-03,2013-03-09,10,14.5,0.5,3,"18-49 yr","2012-13","Season 2012-13",2671,10,2013-03-02 19:00:00,15766,32
"1314","FluSurv-NET","Entire Network",2013,"2012/2013",2013-03-10,2013-03-16,11,15,0.4,3,"18-49 yr","2012-13","Season 2012-13",2672,11,2013-03-09 19:00:00,15773,33
"1315","FluSurv-NET","Entire Network",2013,"2012/2013",2013-03-17,2013-03-23,12,15.3,0.3,3,"18-49 yr","2012-13","Season 2012-13",2673,12,2013-03-16 20:00:00,15780,34
"1316","FluSurv-NET","Entire Network",2013,"2012/2013",2013-03-24,2013-03-30,13,15.5,0.2,3,"18-49 yr","2012-13","Season 2012-13",2674,13,2013-03-23 20:00:00,15787,35
"1317","FluSurv-NET","Entire Network",2013,"2012/2013",2013-03-31,2013-04-06,14,15.7,0.2,3,"18-49 yr","2012-13","Season 2012-13",2675,14,2013-03-30 20:00:00,15794,36
"1318","FluSurv-NET","Entire Network",2013,"2012/2013",2013-04-07,2013-04-13,15,15.9,0.2,3,"18-49 yr","2012-13","Season 2012-13",2676,15,2013-04-06 20:00:00,15801,37
"1319","FluSurv-NET","Entire Network",2013,"2012/2013",2013-04-14,2013-04-20,16,16,0.1,3,"18-49 yr","2012-13","Season 2012-13",2677,16,2013-04-13 20:00:00,15808,38
"1320","FluSurv-NET","Entire Network",2013,"2012/2013",2013-04-21,2013-04-27,17,16.1,0.1,3,"18-49 yr","2012-13","Season 2012-13",2678,17,2013-04-20 20:00:00,15815,39
"1321","FluSurv-NET","Entire Network",2017,"2017/2018",2017-10-01,2017-10-07,40,0.4,0.4,5,"65+ yr","2017-18","Season 2017-18",2910,40,2017-09-30 20:00:00,17439,10
"1322","FluSurv-NET","Entire Network",2017,"2017/2018",2017-10-08,2017-10-14,41,0.9,0.5,5,"65+ yr","2017-18","Season 2017-18",2911,41,2017-10-07 20:00:00,17446,11
"1323","FluSurv-NET","Entire Network",2017,"2017/2018",2017-10-15,2017-10-21,42,2,1.1,5,"65+ yr","2017-18","Season 2017-18",2912,42,2017-10-14 20:00:00,17453,12
"1324","FluSurv-NET","Entire Network",2017,"2017/2018",2017-10-22,2017-10-28,43,2.8,0.9,5,"65+ yr","2017-18","Season 2017-18",2913,43,2017-10-21 20:00:00,17460,13
"1325","FluSurv-NET","Entire Network",2017,"2017/2018",2017-10-29,2017-11-04,44,3.7,0.9,5,"65+ yr","2017-18","Season 2017-18",2914,44,2017-10-28 20:00:00,17467,14
"1326","FluSurv-NET","Entire Network",2017,"2017/2018",2017-11-05,2017-11-11,45,4.9,1.2,5,"65+ yr","2017-18","Season 2017-18",2915,45,2017-11-04 20:00:00,17474,15
"1327","FluSurv-NET","Entire Network",2017,"2017/2018",2017-11-12,2017-11-18,46,6.5,1.6,5,"65+ yr","2017-18","Season 2017-18",2916,46,2017-11-11 19:00:00,17481,16
"1328","FluSurv-NET","Entire Network",2017,"2017/2018",2017-11-19,2017-11-25,47,9.4,2.8,5,"65+ yr","2017-18","Season 2017-18",2917,47,2017-11-18 19:00:00,17488,17
"1329","FluSurv-NET","Entire Network",2017,"2017/2018",2017-11-26,2017-12-02,48,14.3,4.9,5,"65+ yr","2017-18","Season 2017-18",2918,48,2017-11-25 19:00:00,17495,18
"1330","FluSurv-NET","Entire Network",2017,"2017/2018",2017-12-03,2017-12-09,49,20.1,5.8,5,"65+ yr","2017-18","Season 2017-18",2919,49,2017-12-02 19:00:00,17502,19
"1331","FluSurv-NET","Entire Network",2017,"2017/2018",2017-12-10,2017-12-16,50,29.4,9.3,5,"65+ yr","2017-18","Season 2017-18",2920,50,2017-12-09 19:00:00,17509,20
"1332","FluSurv-NET","Entire Network",2017,"2017/2018",2017-12-17,2017-12-23,51,48.8,19.4,5,"65+ yr","2017-18","Season 2017-18",2921,51,2017-12-16 19:00:00,17516,21
"1333","FluSurv-NET","Entire Network",2017,"2017/2018",2017-12-24,2017-12-30,52,86.9,38.1,5,"65+ yr","2017-18","Season 2017-18",2922,52,2017-12-23 19:00:00,17523,22
"1334","FluSurv-NET","Entire Network",2018,"2017/2018",2017-12-31,2018-01-06,1,134.9,48,5,"65+ yr","2017-18","Season 2017-18",2923,1,2017-12-30 19:00:00,17530,23
"1335","FluSurv-NET","Entire Network",2018,"2017/2018",2018-01-07,2018-01-13,2,177.7,42.8,5,"65+ yr","2017-18","Season 2017-18",2924,2,2018-01-06 19:00:00,17537,24
"1336","FluSurv-NET","Entire Network",2018,"2017/2018",2018-01-14,2018-01-20,3,217.3,39.6,5,"65+ yr","2017-18","Season 2017-18",2925,3,2018-01-13 19:00:00,17544,25
"1337","FluSurv-NET","Entire Network",2018,"2017/2018",2018-01-21,2018-01-27,4,253.6,36.3,5,"65+ yr","2017-18","Season 2017-18",2926,4,2018-01-20 19:00:00,17551,26
"1338","FluSurv-NET","Entire Network",2018,"2017/2018",2018-01-28,2018-02-03,5,285.2,31.7,5,"65+ yr","2017-18","Season 2017-18",2927,5,2018-01-27 19:00:00,17558,27
"1339","FluSurv-NET","Entire Network",2018,"2017/2018",2018-02-04,2018-02-10,6,311.4,26.2,5,"65+ yr","2017-18","Season 2017-18",2928,6,2018-02-03 19:00:00,17565,28
"1340","FluSurv-NET","Entire Network",2018,"2017/2018",2018-02-11,2018-02-17,7,336.7,25.3,5,"65+ yr","2017-18","Season 2017-18",2929,7,2018-02-10 19:00:00,17572,29
"1341","FluSurv-NET","Entire Network",2018,"2017/2018",2018-02-18,2018-02-24,8,358.4,21.7,5,"65+ yr","2017-18","Season 2017-18",2930,8,2018-02-17 19:00:00,17579,30
"1342","FluSurv-NET","Entire Network",2018,"2017/2018",2018-02-25,2018-03-03,9,373.3,14.9,5,"65+ yr","2017-18","Season 2017-18",2931,9,2018-02-24 19:00:00,17586,31
"1343","FluSurv-NET","Entire Network",2018,"2017/2018",2018-03-04,2018-03-10,10,385.1,11.8,5,"65+ yr","2017-18","Season 2017-18",2932,10,2018-03-03 19:00:00,17593,32
"1344","FluSurv-NET","Entire Network",2018,"2017/2018",2018-03-11,2018-03-17,11,397.5,12.4,5,"65+ yr","2017-18","Season 2017-18",2933,11,2018-03-10 19:00:00,17600,33
"1345","FluSurv-NET","Entire Network",2018,"2017/2018",2018-03-18,2018-03-24,12,406.5,9,5,"65+ yr","2017-18","Season 2017-18",2934,12,2018-03-17 20:00:00,17607,34
"1346","FluSurv-NET","Entire Network",2018,"2017/2018",2018-03-25,2018-03-31,13,416,9.5,5,"65+ yr","2017-18","Season 2017-18",2935,13,2018-03-24 20:00:00,17614,35
"1347","FluSurv-NET","Entire Network",2018,"2017/2018",2018-04-01,2018-04-07,14,423.9,7.9,5,"65+ yr","2017-18","Season 2017-18",2936,14,2018-03-31 20:00:00,17621,36
"1348","FluSurv-NET","Entire Network",2018,"2017/2018",2018-04-08,2018-04-14,15,429.8,5.9,5,"65+ yr","2017-18","Season 2017-18",2937,15,2018-04-07 20:00:00,17628,37
"1349","FluSurv-NET","Entire Network",2018,"2017/2018",2018-04-15,2018-04-21,16,434.1,4.3,5,"65+ yr","2017-18","Season 2017-18",2938,16,2018-04-14 20:00:00,17635,38
"1350","FluSurv-NET","Entire Network",2018,"2017/2018",2018-04-22,2018-04-28,17,438.1,4,5,"65+ yr","2017-18","Season 2017-18",2939,17,2018-04-21 20:00:00,17642,39
"1351","FluSurv-NET","Entire Network",2010,"2010/2011",2010-10-03,2010-10-09,40,0,0,6,"Overall","2010-11","Season 2010-11",2545,40,2010-10-02 20:00:00,14884,10
"1352","FluSurv-NET","Entire Network",2010,"2010/2011",2010-10-10,2010-10-16,41,0.1,0.1,6,"Overall","2010-11","Season 2010-11",2546,41,2010-10-09 20:00:00,14891,11
"1353","FluSurv-NET","Entire Network",2010,"2010/2011",2010-10-17,2010-10-23,42,0.2,0.1,6,"Overall","2010-11","Season 2010-11",2547,42,2010-10-16 20:00:00,14898,12
"1354","FluSurv-NET","Entire Network",2010,"2010/2011",2010-10-24,2010-10-30,43,0.2,0.1,6,"Overall","2010-11","Season 2010-11",2548,43,2010-10-23 20:00:00,14905,13
"1355","FluSurv-NET","Entire Network",2010,"2010/2011",2010-10-31,2010-11-06,44,0.3,0.1,6,"Overall","2010-11","Season 2010-11",2549,44,2010-10-30 20:00:00,14912,14
"1356","FluSurv-NET","Entire Network",2010,"2010/2011",2010-11-07,2010-11-13,45,0.4,0.1,6,"Overall","2010-11","Season 2010-11",2550,45,2010-11-06 20:00:00,14919,15
"1357","FluSurv-NET","Entire Network",2010,"2010/2011",2010-11-14,2010-11-20,46,0.5,0.1,6,"Overall","2010-11","Season 2010-11",2551,46,2010-11-13 19:00:00,14926,16
"1358","FluSurv-NET","Entire Network",2010,"2010/2011",2010-11-21,2010-11-27,47,0.6,0.1,6,"Overall","2010-11","Season 2010-11",2552,47,2010-11-20 19:00:00,14933,17
"1359","FluSurv-NET","Entire Network",2010,"2010/2011",2010-11-28,2010-12-04,48,0.9,0.2,6,"Overall","2010-11","Season 2010-11",2553,48,2010-11-27 19:00:00,14940,18
"1360","FluSurv-NET","Entire Network",2010,"2010/2011",2010-12-05,2010-12-11,49,1.2,0.3,6,"Overall","2010-11","Season 2010-11",2554,49,2010-12-04 19:00:00,14947,19
"1361","FluSurv-NET","Entire Network",2010,"2010/2011",2010-12-12,2010-12-18,50,1.5,0.4,6,"Overall","2010-11","Season 2010-11",2555,50,2010-12-11 19:00:00,14954,20
"1362","FluSurv-NET","Entire Network",2010,"2010/2011",2010-12-19,2010-12-25,51,2.1,0.6,6,"Overall","2010-11","Season 2010-11",2556,51,2010-12-18 19:00:00,14961,21
"1363","FluSurv-NET","Entire Network",2010,"2010/2011",2010-12-26,2011-01-01,52,3,0.9,6,"Overall","2010-11","Season 2010-11",2557,52,2010-12-25 19:00:00,14968,22
"1364","FluSurv-NET","Entire Network",2011,"2010/2011",2011-01-02,2011-01-08,1,3.8,0.9,6,"Overall","2010-11","Season 2010-11",2558,1,2011-01-01 19:00:00,14975,23
"1365","FluSurv-NET","Entire Network",2011,"2010/2011",2011-01-09,2011-01-15,2,4.8,1,6,"Overall","2010-11","Season 2010-11",2559,2,2011-01-08 19:00:00,14982,24
"1366","FluSurv-NET","Entire Network",2011,"2010/2011",2011-01-16,2011-01-22,3,6,1.2,6,"Overall","2010-11","Season 2010-11",2560,3,2011-01-15 19:00:00,14989,25
"1367","FluSurv-NET","Entire Network",2011,"2010/2011",2011-01-23,2011-01-29,4,7.5,1.5,6,"Overall","2010-11","Season 2010-11",2561,4,2011-01-22 19:00:00,14996,26
"1368","FluSurv-NET","Entire Network",2011,"2010/2011",2011-01-30,2011-02-05,5,9.3,1.8,6,"Overall","2010-11","Season 2010-11",2562,5,2011-01-29 19:00:00,15003,27
"1369","FluSurv-NET","Entire Network",2011,"2010/2011",2011-02-06,2011-02-12,6,10.9,1.6,6,"Overall","2010-11","Season 2010-11",2563,6,2011-02-05 19:00:00,15010,28
"1370","FluSurv-NET","Entire Network",2011,"2010/2011",2011-02-13,2011-02-19,7,13,2,6,"Overall","2010-11","Season 2010-11",2564,7,2011-02-12 19:00:00,15017,29
"1371","FluSurv-NET","Entire Network",2011,"2010/2011",2011-02-20,2011-02-26,8,15.1,2.1,6,"Overall","2010-11","Season 2010-11",2565,8,2011-02-19 19:00:00,15024,30
"1372","FluSurv-NET","Entire Network",2011,"2010/2011",2011-02-27,2011-03-05,9,16.9,1.8,6,"Overall","2010-11","Season 2010-11",2566,9,2011-02-26 19:00:00,15031,31
"1373","FluSurv-NET","Entire Network",2011,"2010/2011",2011-03-06,2011-03-12,10,18.3,1.4,6,"Overall","2010-11","Season 2010-11",2567,10,2011-03-05 19:00:00,15038,32
"1374","FluSurv-NET","Entire Network",2011,"2010/2011",2011-03-13,2011-03-19,11,19.5,1.2,6,"Overall","2010-11","Season 2010-11",2568,11,2011-03-12 19:00:00,15045,33
"1375","FluSurv-NET","Entire Network",2011,"2010/2011",2011-03-20,2011-03-26,12,20.2,0.7,6,"Overall","2010-11","Season 2010-11",2569,12,2011-03-19 20:00:00,15052,34
"1376","FluSurv-NET","Entire Network",2011,"2010/2011",2011-03-27,2011-04-02,13,20.7,0.5,6,"Overall","2010-11","Season 2010-11",2570,13,2011-03-26 20:00:00,15059,35
"1377","FluSurv-NET","Entire Network",2011,"2010/2011",2011-04-03,2011-04-09,14,21.1,0.4,6,"Overall","2010-11","Season 2010-11",2571,14,2011-04-02 20:00:00,15066,36
"1378","FluSurv-NET","Entire Network",2011,"2010/2011",2011-04-10,2011-04-16,15,21.4,0.3,6,"Overall","2010-11","Season 2010-11",2572,15,2011-04-09 20:00:00,15073,37
"1379","FluSurv-NET","Entire Network",2011,"2010/2011",2011-04-17,2011-04-23,16,21.5,0.2,6,"Overall","2010-11","Season 2010-11",2573,16,2011-04-16 20:00:00,15080,38
"1380","FluSurv-NET","Entire Network",2011,"2010/2011",2011-04-24,2011-04-30,17,21.7,0.1,6,"Overall","2010-11","Season 2010-11",2574,17,2011-04-23 20:00:00,15087,39
"1381","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-02,2011-10-08,40,0,0,2,"5-17 yr","2011-12","Season 2011-12",2597,40,2011-10-01 20:00:00,15248,10
"1382","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-09,2011-10-15,41,0,0,2,"5-17 yr","2011-12","Season 2011-12",2598,41,2011-10-08 20:00:00,15255,11
"1383","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-16,2011-10-22,42,0,0,2,"5-17 yr","2011-12","Season 2011-12",2599,42,2011-10-15 20:00:00,15262,12
"1384","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-23,2011-10-29,43,0,0,2,"5-17 yr","2011-12","Season 2011-12",2600,43,2011-10-22 20:00:00,15269,13
"1385","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-30,2011-11-05,44,0,0,2,"5-17 yr","2011-12","Season 2011-12",2601,44,2011-10-29 20:00:00,15276,14
"1386","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-06,2011-11-12,45,0,0,2,"5-17 yr","2011-12","Season 2011-12",2602,45,2011-11-05 20:00:00,15283,15
"1387","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-13,2011-11-19,46,0,0,2,"5-17 yr","2011-12","Season 2011-12",2603,46,2011-11-12 19:00:00,15290,16
