"","region_type","region","year","week","weighted_ili","unweighted_ili","age_0_4","age_25_49","age_25_64","age_5_24","age_50_64","age_65","ilitotal","num_of_providers","total_patients","week_start","time","time_index","season","season_week"
"6744","States","Hawaii",2013,12,NA,3.17965,NA,NA,NA,NA,NA,NA,40,14,1258,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6745","States","Idaho",2013,12,NA,1.45557,NA,NA,NA,NA,NA,NA,67,10,4603,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6746","States","Illinois",2013,12,NA,2.64034,NA,NA,NA,NA,NA,NA,1039,79,39351,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6747","States","Indiana",2013,12,NA,1.9318,NA,NA,NA,NA,NA,NA,196,39,10146,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6748","States","Iowa",2013,12,NA,0.537634,NA,NA,NA,NA,NA,NA,6,11,1116,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6749","States","Kansas",2013,12,NA,0.938315,NA,NA,NA,NA,NA,NA,54,33,5755,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6750","States","Kentucky",2013,12,NA,0.756697,NA,NA,NA,NA,NA,NA,163,18,21541,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6751","States","Louisiana",2013,12,NA,2.82755,NA,NA,NA,NA,NA,NA,868,52,30698,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6752","States","Maine",2013,12,NA,0.772201,NA,NA,NA,NA,NA,NA,46,35,5957,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6753","States","Maryland",2013,12,NA,1.96761,NA,NA,NA,NA,NA,NA,147,10,7471,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6754","States","Massachusetts",2013,12,NA,1.39068,NA,NA,NA,NA,NA,NA,366,51,26318,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6755","States","Michigan",2013,12,NA,2.46751,NA,NA,NA,NA,NA,NA,374,54,15157,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6756","States","Minnesota",2013,12,NA,1.06414,NA,NA,NA,NA,NA,NA,37,11,3477,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6757","States","Mississippi",2013,12,NA,4.08434,NA,NA,NA,NA,NA,NA,740,45,18118,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6758","States","Missouri",2013,12,NA,1.81256,NA,NA,NA,NA,NA,NA,123,25,6786,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6759","States","Montana",2013,12,NA,0.389656,NA,NA,NA,NA,NA,NA,11,8,2823,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6760","States","Nebraska",2013,12,NA,3.07491,NA,NA,NA,NA,NA,NA,94,15,3057,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6761","States","Nevada",2013,12,NA,1.81388,NA,NA,NA,NA,NA,NA,92,19,5072,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6762","States","New Hampshire",2013,12,NA,0.609162,NA,NA,NA,NA,NA,NA,25,25,4104,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6763","States","New Jersey",2013,12,NA,2.85293,NA,NA,NA,NA,NA,NA,116,18,4066,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6764","States","New Mexico",2013,12,NA,1.74431,NA,NA,NA,NA,NA,NA,158,26,9058,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6765","States","New York",2013,12,NA,2.2772,NA,NA,NA,NA,NA,NA,289,195,12691,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6766","States","North Carolina",2013,12,NA,0.86483,NA,NA,NA,NA,NA,NA,162,57,18732,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6767","States","North Dakota",2013,12,NA,3.32671,NA,NA,NA,NA,NA,NA,67,11,2014,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6768","States","Ohio",2013,12,NA,0.823271,NA,NA,NA,NA,NA,NA,105,44,12754,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6769","States","Oklahoma",2013,12,NA,2.84058,NA,NA,NA,NA,NA,NA,98,18,3450,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6770","States","Oregon",2013,12,NA,0.543971,NA,NA,NA,NA,NA,NA,18,15,3309,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6771","States","Pennsylvania",2013,12,NA,2.23717,NA,NA,NA,NA,NA,NA,296,51,13231,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6772","States","Rhode Island",2013,12,NA,0.374298,NA,NA,NA,NA,NA,NA,24,20,6412,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6773","States","South Carolina",2013,12,NA,1.30239,NA,NA,NA,NA,NA,NA,101,17,7755,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6774","States","South Dakota",2013,12,NA,1.5328,NA,NA,NA,NA,NA,NA,75,19,4893,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6775","States","Tennessee",2013,12,NA,1.39777,NA,NA,NA,NA,NA,NA,153,48,10946,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6776","States","Texas",2013,12,NA,2.68087,NA,NA,NA,NA,NA,NA,1042,59,38868,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6777","States","Utah",2013,12,NA,1.93257,NA,NA,NA,NA,NA,NA,364,45,18835,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6778","States","Vermont",2013,12,NA,1.85185,NA,NA,NA,NA,NA,NA,55,11,2970,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6779","States","Virginia",2013,12,NA,2.62536,NA,NA,NA,NA,NA,NA,1877,95,71495,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6780","States","Washington",2013,12,NA,0.493316,NA,NA,NA,NA,NA,NA,31,16,6284,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6781","States","West Virginia",2013,12,NA,1.38982,NA,NA,NA,NA,NA,NA,187,34,13455,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6782","States","Wisconsin",2013,12,NA,1.00223,NA,NA,NA,NA,NA,NA,36,34,3592,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6783","States","Wyoming",2013,12,NA,0.719068,NA,NA,NA,NA,NA,NA,29,22,4033,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6784","States","Virgin Islands",2013,12,NA,0.290698,NA,NA,NA,NA,NA,NA,1,1,344,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6785","States","New York City",2013,12,NA,2.58595,NA,NA,NA,NA,NA,NA,2464,69,95284,2013-03-25,2013-03-16 20:00:00,15780,"2012/2013",34
"6786","States","Alabama",2013,13,NA,2.08523,NA,NA,NA,NA,NA,NA,229,24,10982,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6787","States","Alaska",2013,13,NA,0.91623,NA,NA,NA,NA,NA,NA,14,8,1528,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6788","States","Arizona",2013,13,NA,0.924276,NA,NA,NA,NA,NA,NA,166,31,17960,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6789","States","Arkansas",2013,13,NA,0.930899,NA,NA,NA,NA,NA,NA,26,12,2793,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6790","States","California",2013,13,NA,2.96289,NA,NA,NA,NA,NA,NA,871,117,29397,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6791","States","Colorado",2013,13,NA,0.701403,NA,NA,NA,NA,NA,NA,147,10,20958,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6792","States","Connecticut",2013,13,NA,0.974252,NA,NA,NA,NA,NA,NA,28,20,2874,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6793","States","Delaware",2013,13,NA,0.806045,NA,NA,NA,NA,NA,NA,16,9,1985,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6794","States","District of Columbia",2013,13,NA,2.7278,NA,NA,NA,NA,NA,NA,47,3,1723,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6795","States","Florida",2013,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6796","States","Georgia",2013,13,NA,1.73544,NA,NA,NA,NA,NA,NA,572,40,32960,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6797","States","Hawaii",2013,13,NA,2.45536,NA,NA,NA,NA,NA,NA,22,15,896,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6798","States","Idaho",2013,13,NA,0.933461,NA,NA,NA,NA,NA,NA,39,10,4178,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6799","States","Illinois",2013,13,NA,2.44904,NA,NA,NA,NA,NA,NA,954,78,38954,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6800","States","Indiana",2013,13,NA,1.52966,NA,NA,NA,NA,NA,NA,139,39,9087,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6801","States","Iowa",2013,13,NA,0.532569,NA,NA,NA,NA,NA,NA,13,13,2441,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6802","States","Kansas",2013,13,NA,0.613779,NA,NA,NA,NA,NA,NA,40,32,6517,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6803","States","Kentucky",2013,13,NA,0.66362,NA,NA,NA,NA,NA,NA,167,16,25165,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6804","States","Louisiana",2013,13,NA,2.91392,NA,NA,NA,NA,NA,NA,940,52,32259,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6805","States","Maine",2013,13,NA,0.920051,NA,NA,NA,NA,NA,NA,58,34,6304,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6806","States","Maryland",2013,13,NA,2.81526,NA,NA,NA,NA,NA,NA,217,12,7708,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6807","States","Massachusetts",2013,13,NA,1.46828,NA,NA,NA,NA,NA,NA,411,50,27992,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6808","States","Michigan",2013,13,NA,1.98939,NA,NA,NA,NA,NA,NA,300,55,15080,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6809","States","Minnesota",2013,13,NA,1.07527,NA,NA,NA,NA,NA,NA,47,11,4371,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6810","States","Mississippi",2013,13,NA,4.27448,NA,NA,NA,NA,NA,NA,636,42,14879,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6811","States","Missouri",2013,13,NA,1.86999,NA,NA,NA,NA,NA,NA,105,23,5615,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6812","States","Montana",2013,13,NA,0.580998,NA,NA,NA,NA,NA,NA,17,9,2926,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6813","States","Nebraska",2013,13,NA,3.34101,NA,NA,NA,NA,NA,NA,87,13,2604,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6814","States","Nevada",2013,13,NA,1.95603,NA,NA,NA,NA,NA,NA,137,20,7004,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6815","States","New Hampshire",2013,13,NA,0.333704,NA,NA,NA,NA,NA,NA,15,26,4495,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6816","States","New Jersey",2013,13,NA,2.76671,NA,NA,NA,NA,NA,NA,118,17,4265,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6817","States","New Mexico",2013,13,NA,1.52717,NA,NA,NA,NA,NA,NA,129,26,8447,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6818","States","New York",2013,13,NA,1.6205,NA,NA,NA,NA,NA,NA,179,187,11046,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6819","States","North Carolina",2013,13,NA,1.41025,NA,NA,NA,NA,NA,NA,243,56,17231,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6820","States","North Dakota",2013,13,NA,4.39648,NA,NA,NA,NA,NA,NA,55,10,1251,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6821","States","Ohio",2013,13,NA,0.866845,NA,NA,NA,NA,NA,NA,97,45,11190,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6822","States","Oklahoma",2013,13,NA,1.78482,NA,NA,NA,NA,NA,NA,71,20,3978,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6823","States","Oregon",2013,13,NA,0.704887,NA,NA,NA,NA,NA,NA,15,12,2128,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6824","States","Pennsylvania",2013,13,NA,1.71415,NA,NA,NA,NA,NA,NA,222,51,12951,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6825","States","Rhode Island",2013,13,NA,0.633453,NA,NA,NA,NA,NA,NA,37,20,5841,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6826","States","South Carolina",2013,13,NA,1.2638,NA,NA,NA,NA,NA,NA,95,16,7517,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6827","States","South Dakota",2013,13,NA,1.52027,NA,NA,NA,NA,NA,NA,72,19,4736,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6828","States","Tennessee",2013,13,NA,1.5576,NA,NA,NA,NA,NA,NA,144,54,9245,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6829","States","Texas",2013,13,NA,2.54637,NA,NA,NA,NA,NA,NA,913,58,35855,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6830","States","Utah",2013,13,NA,1.79954,NA,NA,NA,NA,NA,NA,330,45,18338,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6831","States","Vermont",2013,13,NA,2.69293,NA,NA,NA,NA,NA,NA,67,10,2488,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6832","States","Virginia",2013,13,NA,2.41272,NA,NA,NA,NA,NA,NA,1606,90,66564,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6833","States","Washington",2013,13,NA,0.693739,NA,NA,NA,NA,NA,NA,41,17,5910,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6834","States","West Virginia",2013,13,NA,1.77413,NA,NA,NA,NA,NA,NA,238,35,13415,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6835","States","Wisconsin",2013,13,NA,0.838072,NA,NA,NA,NA,NA,NA,28,31,3341,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6836","States","Wyoming",2013,13,NA,0.444664,NA,NA,NA,NA,NA,NA,18,22,4048,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6837","States","Virgin Islands",2013,13,NA,0,NA,NA,NA,NA,NA,NA,0,1,346,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6838","States","New York City",2013,13,NA,2.34374,NA,NA,NA,NA,NA,NA,2182,72,93099,2013-04-01,2013-03-23 20:00:00,15787,"2012/2013",35
"6839","States","Alabama",2013,14,NA,1.90824,NA,NA,NA,NA,NA,NA,225,24,11791,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6840","States","Alaska",2013,14,NA,0.333778,NA,NA,NA,NA,NA,NA,5,7,1498,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6841","States","Arizona",2013,14,NA,0.971765,NA,NA,NA,NA,NA,NA,180,30,18523,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6842","States","Arkansas",2013,14,NA,0.398248,NA,NA,NA,NA,NA,NA,10,11,2511,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6843","States","California",2013,14,NA,2.50403,NA,NA,NA,NA,NA,NA,715,108,28554,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6844","States","Colorado",2013,14,NA,0.6436,NA,NA,NA,NA,NA,NA,133,10,20665,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6845","States","Connecticut",2013,14,NA,0.763575,NA,NA,NA,NA,NA,NA,27,18,3536,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6846","States","Delaware",2013,14,NA,0.552741,NA,NA,NA,NA,NA,NA,12,9,2171,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6847","States","District of Columbia",2013,14,NA,4.4098,NA,NA,NA,NA,NA,NA,99,3,2245,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6848","States","Florida",2013,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6849","States","Georgia",2013,14,NA,1.40911,NA,NA,NA,NA,NA,NA,480,42,34064,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6850","States","Hawaii",2013,14,NA,1.95695,NA,NA,NA,NA,NA,NA,20,14,1022,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6851","States","Idaho",2013,14,NA,0.509287,NA,NA,NA,NA,NA,NA,17,7,3338,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6852","States","Illinois",2013,14,NA,2.31881,NA,NA,NA,NA,NA,NA,932,76,40193,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6853","States","Indiana",2013,14,NA,1.22368,NA,NA,NA,NA,NA,NA,111,39,9071,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6854","States","Iowa",2013,14,NA,0.519031,NA,NA,NA,NA,NA,NA,12,12,2312,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6855","States","Kansas",2013,14,NA,0.452011,NA,NA,NA,NA,NA,NA,30,31,6637,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6856","States","Kentucky",2013,14,NA,0.43277,NA,NA,NA,NA,NA,NA,72,15,16637,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6857","States","Louisiana",2013,14,NA,2.85127,NA,NA,NA,NA,NA,NA,943,54,33073,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6858","States","Maine",2013,14,NA,1.19685,NA,NA,NA,NA,NA,NA,76,35,6350,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6859","States","Maryland",2013,14,NA,1.28833,NA,NA,NA,NA,NA,NA,92,10,7141,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6860","States","Massachusetts",2013,14,NA,1.51658,NA,NA,NA,NA,NA,NA,433,48,28551,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6861","States","Michigan",2013,14,NA,1.79514,NA,NA,NA,NA,NA,NA,255,54,14205,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6862","States","Minnesota",2013,14,NA,0.707808,NA,NA,NA,NA,NA,NA,32,12,4521,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6863","States","Mississippi",2013,14,NA,3.68828,NA,NA,NA,NA,NA,NA,620,41,16810,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6864","States","Missouri",2013,14,NA,1.2985,NA,NA,NA,NA,NA,NA,83,21,6392,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6865","States","Montana",2013,14,NA,0.155925,NA,NA,NA,NA,NA,NA,3,7,1924,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6866","States","Nebraska",2013,14,NA,2.66117,NA,NA,NA,NA,NA,NA,71,13,2668,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6867","States","Nevada",2013,14,NA,1.57446,NA,NA,NA,NA,NA,NA,107,19,6796,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6868","States","New Hampshire",2013,14,NA,0.301789,NA,NA,NA,NA,NA,NA,14,26,4639,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6869","States","New Jersey",2013,14,NA,2.25873,NA,NA,NA,NA,NA,NA,99,16,4383,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6870","States","New Mexico",2013,14,NA,1.38392,NA,NA,NA,NA,NA,NA,120,26,8671,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6871","States","New York",2013,14,NA,1.58092,NA,NA,NA,NA,NA,NA,173,185,10943,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6872","States","North Carolina",2013,14,NA,1.14971,NA,NA,NA,NA,NA,NA,188,55,16352,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6873","States","North Dakota",2013,14,NA,4.14343,NA,NA,NA,NA,NA,NA,52,9,1255,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6874","States","Ohio",2013,14,NA,0.881356,NA,NA,NA,NA,NA,NA,104,43,11800,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6875","States","Oklahoma",2013,14,NA,1.84182,NA,NA,NA,NA,NA,NA,68,17,3692,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6876","States","Oregon",2013,14,NA,0.766871,NA,NA,NA,NA,NA,NA,25,13,3260,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6877","States","Pennsylvania",2013,14,NA,1.58031,NA,NA,NA,NA,NA,NA,226,50,14301,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6878","States","Rhode Island",2013,14,NA,0.497804,NA,NA,NA,NA,NA,NA,34,20,6830,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6879","States","South Carolina",2013,14,NA,0.839717,NA,NA,NA,NA,NA,NA,57,16,6788,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6880","States","South Dakota",2013,14,NA,1.08785,NA,NA,NA,NA,NA,NA,53,19,4872,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6881","States","Tennessee",2013,14,NA,0.909323,NA,NA,NA,NA,NA,NA,107,55,11767,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6882","States","Texas",2013,14,NA,2.46144,NA,NA,NA,NA,NA,NA,806,55,32745,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6883","States","Utah",2013,14,NA,1.92144,NA,NA,NA,NA,NA,NA,339,45,17643,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6884","States","Vermont",2013,14,NA,3.38673,NA,NA,NA,NA,NA,NA,74,9,2185,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6885","States","Virginia",2013,14,NA,2.19136,NA,NA,NA,NA,NA,NA,1406,91,64161,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6886","States","Washington",2013,14,NA,0.786138,NA,NA,NA,NA,NA,NA,49,17,6233,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6887","States","West Virginia",2013,14,NA,1.12368,NA,NA,NA,NA,NA,NA,143,35,12726,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6888","States","Wisconsin",2013,14,NA,0.538819,NA,NA,NA,NA,NA,NA,22,31,4083,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6889","States","Wyoming",2013,14,NA,0.467654,NA,NA,NA,NA,NA,NA,18,21,3849,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6890","States","Virgin Islands",2013,14,NA,0.280899,NA,NA,NA,NA,NA,NA,1,1,356,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6891","States","New York City",2013,14,NA,2.06217,NA,NA,NA,NA,NA,NA,1957,70,94900,2013-04-08,2013-03-30 20:00:00,15794,"2012/2013",36
"6892","States","Alabama",2013,15,NA,1.19202,NA,NA,NA,NA,NA,NA,129,21,10822,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6893","States","Alaska",2013,15,NA,0.71475,NA,NA,NA,NA,NA,NA,11,8,1539,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6894","States","Arizona",2013,15,NA,1.03507,NA,NA,NA,NA,NA,NA,188,29,18163,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6895","States","Arkansas",2013,15,NA,0.518379,NA,NA,NA,NA,NA,NA,11,9,2122,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6896","States","California",2013,15,NA,1.97829,NA,NA,NA,NA,NA,NA,687,109,34727,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6897","States","Colorado",2013,15,NA,0.541377,NA,NA,NA,NA,NA,NA,112,11,20688,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6898","States","Connecticut",2013,15,NA,0.744269,NA,NA,NA,NA,NA,NA,25,14,3359,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6899","States","Delaware",2013,15,NA,0.243072,NA,NA,NA,NA,NA,NA,5,8,2057,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6900","States","District of Columbia",2013,15,NA,4.06863,NA,NA,NA,NA,NA,NA,83,2,2040,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6901","States","Florida",2013,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6902","States","Georgia",2013,15,NA,1.0082,NA,NA,NA,NA,NA,NA,327,42,32434,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6903","States","Hawaii",2013,15,NA,3.45588,NA,NA,NA,NA,NA,NA,47,15,1360,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6904","States","Idaho",2013,15,NA,0.326023,NA,NA,NA,NA,NA,NA,11,7,3374,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6905","States","Illinois",2013,15,NA,1.89672,NA,NA,NA,NA,NA,NA,746,76,39331,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6906","States","Indiana",2013,15,NA,1.05047,NA,NA,NA,NA,NA,NA,97,37,9234,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6907","States","Iowa",2013,15,NA,0.371945,NA,NA,NA,NA,NA,NA,7,10,1882,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6908","States","Kansas",2013,15,NA,0.551702,NA,NA,NA,NA,NA,NA,35,30,6344,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6909","States","Kentucky",2013,15,NA,0.342031,NA,NA,NA,NA,NA,NA,70,16,20466,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6910","States","Louisiana",2013,15,NA,2.26379,NA,NA,NA,NA,NA,NA,771,53,34058,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6911","States","Maine",2013,15,NA,0.946657,NA,NA,NA,NA,NA,NA,63,35,6655,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6912","States","Maryland",2013,15,NA,1.82949,NA,NA,NA,NA,NA,NA,153,11,8363,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
"6913","States","Massachusetts",2013,15,NA,1.57023,NA,NA,NA,NA,NA,NA,441,48,28085,2013-04-15,2013-04-06 20:00:00,15801,"2012/2013",37
